id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,rating,review_count_log,cluster_id,population_density,nearby_review_count_log_sum_500m,nearby_review_count_log_mean_500m,nearby_avg_rating_500m,same_category_density_250m,same_category_density_500m,same_category_density_1000m,nearest_same_category_distance_m,competitor_saturation_index,business_density_250m,business_density_500m,business_density_1000m,nearest_business_distance_m,poi_diversity_index,nearest_road_distance_m,road_density_500m,intersection_density_500m,road_access_score,is_valid_land,distance_to_water_body_m,distance_to_forest_or_green_area_m,commercial_land_ratio_500m,residential_land_ratio_500m,cluster_centroid_distance_m,nearest_cluster_size,is_noise_area
1,Posyandu Anggrek 8 Baloi Mas Indah Kel  Baloi Indah,hospital,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1283252,104.0057656,389382.3275906415,124732.89894296136,5.0,0.6931471805599453,0,8196.7314918906,13.075120815081151,1.0895934012567625,2.75,1.0,1.0,1.0,196.515334049977,1.2732395447351628,4,11,89,158.43936892366352,2.2538575895913517,40.96339275381499,490.0,188,0.7953678864350164,1,268.02600170876696,751.069370125362,0.0,0.0,2381.143386815206,525.0,0
2,Baloi kesehatan blok b no 16,housing complex,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1304157,104.010546,389914.3228116145,124963.81623061498,0.0,0.0,0,8196.7314918906,101.19653592233362,2.0652354269864004,3.1306122448979585,1.0,1.0,1.0,74.2273733266158,1.2732395447351628,13,48,96,9.763545991268145,3.2939502643308214,25.76571629890418,452.0,170,0.7881345548761843,1,295.7960698535879,854.198833594852,0.0,0.0,1813.789005866226,525.0,0
4,Klinik Kecantikan dan Anti Aging,hospital,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1235002,104.0165641,390583.6989390961,124199.10197924827,3.3,1.3862943611198906,0,8196.7314918906,8.946374826141717,0.7455312355118098,2.5583333333333336,1.0,1.0,1.0,42.54527385926623,1.2732395447351628,5,11,29,26.465676148000348,2.2538575895913517,81.54825518176834,368.0,157,0.7709508459874198,1,583.2516968690056,427.7469557390437,0.0,0.0,2016.3110423984208,525.0,0
7,Lobby Awal Bros Batam,hospital,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1238469,104.0167301,390602.1826919843,124237.42235511972,5.0,0.6931471805599453,0,8196.7314918906,8.946374826141717,0.7455312355118098,2.5583333333333336,1.0,1.0,1.0,42.54527385926623,1.2732395447351628,4,11,29,14.25819873004559,2.2538575895913517,113.97062654533728,360.0,152,0.7689520684128697,1,540.740495188099,470.1600906111457,0.0,0.0,1973.8307175501784,525.0,0
9,Baloi Centre blok D 110  jl  Nusa indah,beauty salon,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1321709,104.0029006,389063.6837547927,125158.1398598762,1.0,0.6931471805599453,0,8196.7314918906,6.556778356158043,1.092796392693007,3.3000000000000003,0.0,0.0,6.0,505.4420653083546,0.0,0,5,77,265.97304762678124,1.791759469222055,25.817555086925683,474.0,183,0.7924391459762388,1,645.5270318275212,1146.473318179403,0.0,0.0,2466.3797037443464,525.0,0
10,𝐊𝐋𝐈𝐍𝐈𝐊 𝐏𝐄𝐍𝐆𝐎𝐁𝐀𝐓𝐀𝐍 𝐀𝐋𝐀𝐓 𝐕𝐈𝐓𝐀𝐋 𝐁𝐀𝐓𝐀𝐌 √ 𝐇 𝐀𝐒𝐄𝐏 𝐉𝐔𝐍𝐀𝐄𝐃𝐈,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1276219,104.0120197,390078.1966379341,124654.91416542832,5.0,2.3978952727983707,0,8196.7314918906,18.980056960335673,0.8252198678406815,2.3434782608695657,1.0,3.0,3.0,37.54268885708325,3.819718634205488,3,22,89,37.54268885708325,2.653304872914927,103.4187735039047,610.0,221,0.8180167387688257,1,132.7630323805538,587.9918590135783,0.0,0.0,1901.582047580459,525.0,0
11,Rumah delvin,pharmacy,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1279524,104.0071405,389535.29914641165,124691.63471208047,0.0,0.0,0,8196.7314918906,15.377705908075198,0.9045709357691293,2.564705882352941,0.0,1.0,6.0,352.339721986836,1.2732395447351628,5,16,93,73.9049123519512,2.588573162668117,19.023948836102207,506.0,201,0.7987921514112704,1,313.5409603263309,645.2248601037589,0.0,0.0,2280.2874726685427,525.0,0
14,𝗣𝗨𝗦𝗔𝗧 𝗞𝗟𝗜𝗡𝗜𝗞 𝗣𝗘𝗡𝗚𝗢𝗕𝗔𝗧𝗔𝗡 𝗔𝗟𝗔𝗧 𝗩𝗜𝗧𝗔𝗟 𝗕𝗔𝗧𝗔𝗠,medical office,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1269375,104.0125625,390138.5684418863,124579.23531357574,0.0,0.0,0,8196.7314918906,16.207468238095892,0.8530246441103101,2.0842105263157897,0.0,1.0,1.0,452.12532835735686,1.2732395447351628,3,18,77,72.00042064501082,2.5066618124830002,56.28177713029426,569.0,205,0.8106230884898928,1,182.50100934535593,547.8333881394725,0.0,0.0,1919.2302980789025,525.0,0
16,Terapi Kesehatan Energi Reiki,hypnotherapy service,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1274335,104.0166172,390589.75398512825,124633.91392881925,0.0,0.0,0,8196.7314918906,5.545177444479562,0.46209812037329684,1.7249999999999999,0.0,0.0,0.0,4334.733328458509,0.0,5,11,51,53.424554240047826,2.1383330594990273,146.75595120612326,275.0,112,0.7518799479939074,1,250.6505635134373,843.4030427501048,0.0,0.0,1620.6903054945994,525.0,0
18,1 Day 1 Green Fiber,health food store,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1262813,104.0097583,389826.5197442654,124506.80023898435,5.0,0.6931471805599453,0,8196.7314918906,9.670293665368417,0.6907352618120298,2.4714285714285715,0.0,0.0,0.0,3082.343658457478,0.0,1,13,75,159.89790535744277,2.441015278014703,111.50873441131019,540.0,197,0.8042100125407824,1,92.98604207457467,395.8389807976124,0.0,0.0,2182.288149242365,525.0,0
19,Klinik Citret Dewi,walk-in clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1269528,104.0166667,390595.2439098328,124580.77219641913,0.0,0.0,0,8196.7314918906,5.545177444479562,0.46209812037329684,1.7249999999999999,0.0,0.0,0.0,1095.6556169551116,0.0,5,11,47,53.424554240047826,2.1383330594990273,134.4407968733797,275.0,116,0.7520445000924119,1,274.14489731333634,794.1594932399213,0.0,0.0,1665.1275068064706,525.0,0
22,Elty Clinic Batam,doctor,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1311275,104.0094271,389789.849478316,125042.54609909053,5.0,0.6931471805599453,0,8196.7314918906,131.07989369349372,1.9860589953559653,3.022727272727273,0.0,1.0,1.0,478.44882587786253,1.2732395447351628,14,65,100,8.908735472068564,3.3625527991504205,15.94610372914255,493.0,189,0.7962892455182418,1,392.1799200537295,932.83795979515,0.0,0.0,1870.4391303533823,525.0,0
23,BeautybyF,skin care products vending machine,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1281839,104.0077636,389604.64042145235,124717.2027320562,0.0,0.0,0,8196.7314918906,19.567360650101627,1.029861086847454,2.8210526315789473,0.0,0.0,0.0,3263.60363940673,0.0,5,18,94,73.9049123519512,2.6525875347051464,6.74429046964265,552.0,212,0.8079581861684645,1,276.0436652903721,647.4704547717305,0.0,0.0,2209.5812996710415,525.0,0
25,IFRS Awal Bros Batam,pharmacy,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1237254,104.0166871,390597.39355271636,124223.99252354603,3.0,0.6931471805599453,0,8196.7314918906,8.946374826141717,0.7455312355118098,2.5583333333333336,0.0,1.0,1.0,401.8464741230873,1.2732395447351628,4,11,28,13.577000953151424,2.2538575895913517,103.39725848824284,360.0,156,0.7690933471865695,1,554.8458869368806,455.9092758423002,0.0,0.0,1988.070492082383,525.0,0
27,Inovative centre,doctor,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1319902,104.0136407,390258.7295192559,125137.75526982584,0.0,0.0,0,8196.7314918906,88.93729174740412,2.4037105877676788,3.3837837837837843,0.0,1.0,1.0,478.44882587786253,1.2732395447351628,6,36,106,56.78913122967877,3.0562195663422105,44.23054312411618,375.0,142,0.7728193391980738,1,586.1742119992626,1103.3057577121112,0.0,0.0,1435.9816510391918,525.0,0
28,Pengobatan Tradisional Membalaa Budi,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1272797,104.0160668,390528.5051987985,124616.93250981657,0.0,0.0,0,8196.7314918906,14.426180068735132,0.9617453379156754,2.3800000000000003,0.0,2.0,3.0,451.9075194669726,2.5464790894703255,5,14,56,6.258675102313886,2.1186492470609504,187.9115523191775,301.0,120,0.7564180994786551,1,313.20040398304786,811.805687101857,0.0,0.0,1665.3434184129037,525.0,0
29,Pengobatan Tradisional SUHU LIM,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1301298,104.0121932,390097.59619409306,124932.14844444797,0.0,0.0,0,8196.7314918906,65.91607604626219,1.831002112396172,3.0833333333333335,0.0,2.0,3.0,277.9121952032947,2.5464790894703255,7,35,101,91.90445921823893,3.0758939874929356,32.65867571083351,436.0,161,0.7849113373682483,1,325.1075802493872,856.0576338817768,0.0,0.0,1692.4194970521937,525.0,0
30,Panti Jumpo Baloi Point,nursing home,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1273292,104.0160941,390531.54472075804,124622.40355361952,0.0,0.0,0,8196.7314918906,14.426180068735132,0.9617453379156754,2.3800000000000003,0.0,0.0,0.0,2316.6757521956956,0.0,5,14,55,6.258675102313886,2.1186492470609504,194.0936055697406,295.0,119,0.7551613280884598,1,308.1795045273348,817.8033381140649,0.0,0.0,1659.085456811314,525.0,0
31,Dr  Yunieta,general practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.127584,104.012641,390147.32738475787,124650.70098010752,0.0,0.0,0,8196.7314918906,17.59376259921578,0.7649461999659034,1.908695652173913,0.0,0.0,2.0,609.3782055228106,0.0,3,22,84,69.25901448160269,2.653304872914927,93.63222490260837,571.0,207,0.8105154103187613,1,198.28704603970175,614.0989393618992,0.0,0.0,1858.9111147683393,525.0,0
32,Ahli Gigi Cahaya Indah,dental clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1039014,104.0699714,396525.6094410168,122030.60452905382,0.0,0.0,-1,5272.0895266801635,1.6094379124341003,0.5364793041447001,1.6666666666666667,0.0,0.0,0.0,1982.3544611882246,0.0,0,2,13,282.2714005236176,1.0986122886651097,17.35694897411749,369.0,129,0.7720042493329508,1,1300.0886629527733,545.4821082346964,0.0,0.0,1000.0,0.0,1
34,Bemosh Gallery Batam,skin care clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.0998983,104.052947,394631.17285706697,121588.67710421243,4.1,2.70805020110221,-1,5272.0895266801635,3.8066624897703196,0.7613324979540639,1.8199999999999998,0.0,0.0,0.0,1889.1473446001016,0.0,0,4,10,335.64638940695346,1.3321790402061222,36.181097477167555,564.0,189,0.8099131953039324,1,1204.2994730100481,984.2301660778706,0.0,0.0,1000.0,0.0,1
35,Ahli Gigi Mahkota,dental clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1327537,104.0054239,389344.4741857276,125222.47035589315,4.0,1.3862943611198906,0,8196.7314918906,58.045736478141265,2.1498420917830097,4.051851851851852,0.0,0.0,1.0,779.5965311730503,0.0,2,26,92,205.06214243043377,2.833738745612032,13.352898613712787,486.0,188,0.7949540322809137,1,721.964519895899,1209.1332787133592,0.0,0.0,2181.93846265225,525.0,0
39,PENGOBATAN VITALITAS PRIA BATAM | ABDUL RAHMAN,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1275625,104.0116875,390041.2304469387,124648.3602192953,5.0,1.791759469228055,0,8196.7314918906,18.980056960335673,0.8252198678406815,2.3434782608695657,1.0,3.0,3.0,37.54268885708325,3.819718634205488,3,22,90,37.54268885708325,2.653304872914927,76.61350697803377,635.0,232,0.8232672721301213,1,95.8099731429622,568.6491025634876,0.0,0.0,1931.4626939544942,525.0,0
43,J’s home,housing complex,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1308924,104.0100762,389862.0660630238,125016.53183720069,0.0,0.0,0,8196.7314918906,105.87866714945784,1.8254942611975489,2.8120689655172413,1.0,1.0,1.0,74.2273733266158,1.2732395447351628,11,57,99,37.8038449884126,3.2536462828498767,37.19165313369066,448.0,169,0.787199105420757,1,351.23355986783633,904.743998550059,0.0,0.0,1825.0297090785352,525.0,0
47,FIT HUB Baloi Persero Batam,gym and fitness centre,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1311516,104.0093507,389781.3493479984,125045.21318594596,5.0,0.6931471805599453,0,8196.7314918906,131.07989369349372,1.9860589953559653,3.022727272727273,0.0,0.0,0.0,1202.1387751572363,0.0,14,65,100,8.908735472068564,3.3625527991504205,18.382917633611026,497.0,191,0.7970394642681858,1,397.32248266148525,936.1094614665266,0.0,0.0,1876.131900321513,525.0,0
50,S Eyelash,beauty salon,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1321816,104.0146964,390376.2044055412,125158.87401756125,5.0,0.6931471805599453,0,8196.7314918906,50.92783412740641,2.3149015512457463,3.286363636363636,0.0,2.0,8.0,270.49359599869126,2.5464790894703255,3,21,102,119.35807644917078,2.665394159967387,12.579612326276589,329.0,126,0.7642402942942105,1,568.0611228215951,1170.5696103945086,0.0,0.0,1333.7105574818704,525.0,0
51,Joypolinsekorea_id,health consultant,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1289959,104.0088464,389725.1544930136,124806.92592633376,0.0,0.0,0,8196.7314918906,38.960429924180836,1.2986809974726945,2.973333333333334,0.0,0.0,0.0,1290.7353886888463,0.0,8,29,97,150.246108221248,2.950425863720884,15.013066980738849,535.0,207,0.804520890610654,1,222.17500187295389,706.7154654981292,0.0,0.0,2059.34967073454,525.0,0
56,Posyandu Mawar 24 Sungai Jodoh,community health centre,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1556422,104.0071714,389539.79446384433,127752.66289075349,5.0,2.302585092994046,0,5742.079344227783,3.6888794541139367,0.4611099317642421,1.875,0.0,1.0,1.0,338.56348266979126,1.2732395447351628,1,7,30,16.229868236907926,1.9061547465328494,42.762159579353764,310.0,113,0.7601188028262766,1,2293.685335739824,578.5624110973665,0.0,0.0,2484.7354872794804,525.0,0
58,Klinik Suluh Medika,medical clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.156606,104.003035,389079.5773159574,127859.36961082181,5.0,0.6931471805599453,2,5742.079344227783,13.38071962047428,1.9115313743534688,3.1999999999999997,0.0,0.0,0.0,1206.1308247983318,0.0,1,6,24,220.45277893398935,1.9459101490483135,41.34118308122803,228.0,88,0.7440908228369213,1,2639.6367343283127,166.67500016335285,0.0,0.0,431.7353614910834,10.0,0
67,Dokter Miralza Diza,general practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1237396,104.0165659,390583.90813398117,124225.56682860493,4.4,2.0794415416798357,0,8196.7314918906,8.946374826141717,0.7455312355118098,2.5583333333333336,0.0,0.0,1.0,609.3782055228106,0.0,4,11,30,13.577000953151424,2.2538575895913517,107.90100697785564,370.0,156,0.7709901163564936,1,559.9109198036875,452.6221302556741,0.0,0.0,1991.8261040401878,525.0,0
69,Griya Kayana Herbal BCS MALL,herbal medicine store,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1319426,104.0103736,389895.1974000162,125132.6170827265,3.9,2.9444389791664403,0,8196.7314918906,131.5003966789664,2.05469369810885,3.046875,1.0,1.0,2.0,51.39505988838533,1.2732395447351628,21,63,103,20.32168445432197,3.3399985658548124,46.39716346649517,473.0,181,0.7919684715355232,1,464.63206799021333,1021.661609413637,0.0,0.0,1733.1374041040115,525.0,0
71,Tukang gigi Lie swee sin 3,dental clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1313895,104.0122979,390109.2935515349,125071.40054056529,5.0,2.9444389791664403,0,8196.7314918906,96.99814750033846,2.2045033522804194,3.2795454545454548,0.0,0.0,1.0,779.5965311730503,0.0,13,43,104,65.33215041050433,3.179819988424497,30.28023319731439,420.0,154,0.781812002079056,1,451.0249081695963,993.2522616219186,0.0,0.0,1593.766398911714,525.0,0
72,Caths Beauty House,beauty salon,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.130495,104.0129352,390180.1723181715,124972.49213486398,5.0,4.6913478822291435,0,8196.7314918906,66.7810734837488,1.7573966706249684,2.934210526315789,0.0,4.0,8.0,270.49359599869126,5.092958178940651,5,37,101,91.90445921823893,3.097485138325398,12.042012391395978,393.0,141,0.7767719394133854,1,408.20708983554425,920.8133428926258,0.0,0.0,1604.1678529147564,525.0,0
74,PENGOBATAN ALTERNATIF CAKMU ALKHER BATAM,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.184346,104.0135239,390247.74755351216,130925.53532433603,5.0,1.0986122886681098,1,5742.079344227783,12.49167255177763,1.135606595616148,2.5090909090909093,0.0,0.0,1.0,844.1786050931195,0.0,5,10,17,44.55446905855618,2.2718685126865625,23.24352167715651,292.0,106,0.7568571012287741,1,1560.2941079161874,143.59790537668414,0.0,0.0,89.93616551930934,13.0,0
75,AGEN NASA BATAM - Crystal X & Agrokompleks,herb shop,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1315054,104.0134719,390239.9289185642,125084.16849123771,4.3,1.3862943611198906,0,8196.7314918906,86.14594074870882,2.3282686688840224,3.3864864864864868,0.0,0.0,0.0,4132.712038305212,0.0,7,36,103,56.78913122967877,3.0420777246188444,21.511569456961116,368.0,138,0.7717530415877626,1,532.2125500973368,1046.562942017148,0.0,0.0,1485.0998913257583,525.0,0
79,Klinik Raja,women's health clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1513347,104.0068032,389498.6589261941,127276.49513655546,0.0,0.0,0,5742.079344227783,17.556614272981925,1.950734919220214,3.111111111111111,0.0,0.0,0.0,2723.708667003441,0.0,3,8,65,156.27972632582086,2.197224577327219,22.697632267388823,560.0,215,0.8093105792234006,1,2619.124081976666,727.3192740581255,0.0,0.0,2222.692408347132,525.0,0
80,Xj Beauskin,beauty salon,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1265839,104.0064811,389461.8758558616,124540.37591627477,5.0,1.0986122886681098,0,8196.7314918906,9.03025631012242,1.0033618122358243,2.7666666666666666,0.0,0.0,6.0,734.9756726365961,0.0,4,8,65,168.13745241257064,2.0431918705371204,34.201832619422404,427.0,174,0.7831294656345775,1,158.51519424084998,546.3307744374943,0.0,0.0,2431.020905095214,525.0,0
82,SuksesMuda Education,education center,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1304264,104.0106331,389924.01484383945,124964.99578208645,0.0,0.0,0,8196.7314918906,101.88968310289358,2.037793662057872,3.168,0.0,0.0,0.0,1000.0,0.0,12,49,97,9.763545991268145,3.2811235607538114,16.28557275336401,455.0,169,0.7888483103984406,1,297.3876677709164,856.126904167245,0.0,0.0,1805.362262772982,525.0,0
88,Y 3 Hair House,beauty salon,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.127002,104.0149296,390401.9584639893,124586.2764119938,0.0,0.0,0,8196.7314918906,14.426180068735132,0.9016362542959457,2.23125,0.0,1.0,5.0,445.3669038768704,1.2732395447351628,5,15,62,87.99658984958712,2.079441541670836,106.9760200906199,358.0,137,0.768654139211514,1,441.71008779398227,725.7132919011867,0.0,0.0,1757.568226727286,525.0,0
90,Casa Medical,walk-in clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1838387,104.0159406,390516.62877634325,130869.35928595951,0.0,0.0,1,5742.079344227783,10.29444797444141,1.1438275527157122,2.6222222222222222,0.0,0.0,0.0,3247.8926268391992,0.0,3,8,17,84.15210589153502,2.0431918705371204,28.85620706354572,446.0,156,0.7869190921923982,1,1327.5899482829714,126.9892197238416,0.0,0.0,189.96126042036747,13.0,0
91,Cynthia,pharmacy,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1319705,104.0124054,390121.27694858774,125135.62427505912,0.0,0.0,0,8196.7314918906,97.69129468089841,2.2202566972931455,3.3931818181818176,0.0,1.0,6.0,473.73002683847153,1.2732395447351628,12,43,101,65.33215041050433,3.179819988424497,17.01192644933372,424.0,154,0.7827720688334018,1,514.2057323558272,1058.4040820773357,0.0,0.0,1545.1141791950545,525.0,0
92,Roemah Amanda Terapi Kutus kutus,physical therapist,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1707581,104.0179616,390740.99180847104,129423.26046884563,5.0,0.6931471805599453,-1,5742.079344227783,8.466320861042481,1.4110534768404135,3.966666666666667,0.0,0.0,0.0,1450.850565514046,0.0,4,5,10,0.0,1.5607104090364068,20.113309061865476,580.0,195,0.8132590046467031,1,464.34384507527403,683.1716400917068,0.0,0.0,1000.0,0.0,1
93,Pangkas Rambut Kanda,barber shop,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1344545,104.002148,388980.02865904005,125410.61458538054,4.8,3.091042453358316,0,8196.7314918906,6.556778356158043,1.092796392693007,3.3000000000000003,0.0,0.0,1.0,624.5468967462069,0.0,1,5,76,186.18291135004225,1.5607104090364068,40.874947194102724,458.0,173,0.7891068373033201,1,908.7443072267415,1226.6418044112688,0.0,0.0,2466.2225804341697,525.0,0
99,Apotik Cendana Farma,pharmacy,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1499112,104.0117573,390049.84405497584,127118.93989172184,5.0,1.0986122886681098,0,5742.079344227783,69.75302601240018,1.8356059476947417,3.7052631578947364,0.0,2.0,11.0,269.53083612161936,2.5464790894703255,6,37,104,9.253677207783577,2.9969829012282174,22.053453921020367,387.0,156,0.775464000667891,1,2364.790413961025,264.96633687341557,0.0,0.0,1683.6996562510865,525.0,0
100,KPJ Appointment,hospital,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1670378,104.0098277,389835.80023444444,129012.31033931997,0.0,0.0,-1,5742.079344227783,2.6390573296152584,0.8796857765384195,3.233333333333333,0.0,0.0,0.0,1508.922220849191,0.0,0,2,9,284.66123667326497,0.6365141682928128,201.5536429897811,23.0,12,0.701832686063909,1,1434.171297163797,906.0539934687896,0.0,0.0,1000.0,0.0,1
101,Batu ampar,greenhouse & equipment supplier,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.171941,104.0194278,390904.1791499193,129553.96917618587,5.0,1.0986122886681098,-1,5742.079344227783,9.159468041602427,1.5265780069337378,4.8,0.0,0.0,0.0,1000.0,0.0,4,5,9,171.0996420453759,1.5607104090364068,3.8493263664103816,594.0,204,0.816216046057267,1,309.59748423642657,499.0591260182881,0.0,0.0,1000.0,0.0,1
103,Denies dental,denture care center,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1819869,104.0177736,390720.51028400025,130664.57630199069,5.0,0.6931471805599453,1,5742.079344227783,8.18423477409482,1.0230293467618525,2.5625,0.0,0.0,0.0,3521.8813998975183,0.0,1,7,18,242.9272691412727,1.9061547465328494,33.46361529353569,638.0,225,0.8244309146422346,1,1039.8997591257544,340.54012678523696,0.0,0.0,467.4083703296332,13.0,0
104,Ruqyah sar iyyah,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.182398,104.0208598,391063.92111145094,130709.90081731425,5.0,0.6931471805599453,1,5742.079344227783,5.2574953720277815,0.6571869215034727,3.375,0.0,0.0,1.0,844.1786050931195,0.0,4,7,15,171.93938455214823,1.9061547465328494,46.37321336821803,568.0,199,0.8105597895939672,1,832.3046993865001,309.4581752727974,0.0,0.0,759.7978294454213,13.0,0
107,Ruqyah laillahaillalah,alternative medicine practitioner,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1690602,104.015931,390514.98444406595,129235.64208612649,0.0,0.0,-1,5742.079344227783,9.313618721429684,1.3305169602042406,3.357142857142857,0.0,0.0,0.0,1573.1402579818093,0.0,0,6,11,293.7345507417876,1.5498260458732018,11.438802549558272,340.0,118,0.7664081793957969,1,719.3867646855817,937.462410780025,0.0,0.0,1000.0,0.0,1
110,Ahli Gigi Rejeki,dental clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1647589,104.0120209,390079.74637352675,128760.29888692673,5.0,0.6931471805599453,-1,5742.079344227783,2.6390573296152584,0.8796857765384195,3.233333333333333,0.0,1.0,1.0,414.3446097912709,1.2732395447351628,0,2,14,350.74134474070564,0.6365141682928128,66.8978743019779,66.0,28,0.7120467965100922,1,1314.0757718190966,952.1304178471638,0.0,0.0,1000.0,0.0,1
112,Toko Jamu Zahwa,pharmacy,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1714071,104.0130391,390193.2983149199,129495.19778938567,0.0,0.0,-1,5742.079344227783,1.9459101490553132,0.6486367163517711,1.5666666666666667,0.0,0.0,1.0,552.3976293981522,0.0,0,2,10,343.6625736702519,1.0986122886651097,235.36267548327433,160.0,52,0.7281911141156101,1,1013.3433092065976,1209.3410767087996,0.0,0.0,1000.0,0.0,1
113,Bidan Ermi Seri,obstetrician-gynecologist,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1836342,104.0152121,390435.5620906562,130846.78121257632,0.0,0.0,1,5742.079344227783,10.29444797444141,1.1438275527157122,2.6222222222222222,0.0,0.0,0.0,4696.857227099754,0.0,5,8,17,84.15210589153502,2.0431918705371204,30.866106500477237,430.0,156,0.7837611209448256,1,1373.786763589302,176.53211916210188,0.0,0.0,130.21959311471127,13.0,0
116,Agen Flimty Batam,health and beauty shop,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1535396,103.9992539,388658.73702657706,127520.53494742971,5.0,1.0986122886681098,2,5742.079344227783,28.021684802903284,3.1135205336559206,3.888888888888889,0.0,0.0,0.0,1655.5904273486703,0.0,6,8,20,75.32651201634286,2.197224577327219,213.92730660783124,78.0,37,0.7124305615719038,1,2500.9372003325993,556.272980915067,0.0,0.0,113.06727506220746,10.0,0
120,Raihan Dental Ahli Gigi,dental clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1685059,104.0119295,390069.72186091536,129174.52221414284,4.7,1.9459101490553132,-1,5742.079344227783,2.6390573296152584,0.5278114659230517,1.94,0.0,1.0,1.0,414.3446097912709,1.2732395447351628,0,4,9,284.66123667326497,1.3321790402061222,119.6146206557172,84.0,29,0.7148649130525903,1,1165.7160588294905,1187.474813333579,0.0,0.0,1000.0,0.0,1
123,Berlian Skin Care,skin care clinic,Healthcare,Indonesia.Batam.Kesehatan.202408050759.db,places,1.1507111,104.0087956,389720.3281805556,127207.4807960261,4.8,1.791759469228055,0,5742.079344227783,17.73893582977588,1.773893582977588,3.8,0.0,0.0,5.0,576.5122332986598,0.0,6,9,79,30.821522033787875,2.3025850929840455,23.07671244367364,544.0,215,0.8061743985863531,1,2508.296039883493,550.2719939127466,0.0,0.0,2000.3952812447787,525.0,0
